SMILES,Reason
C1CSSC1CCCCC(=O)NCCCN2CCN(CC2)CCCN3C(=O)C4=C5C(=CC=C6C5=C(C=C4)C(=O)N(C6=O)CCCN7CCN(CC7)CCCNC(=O)CCCCC8CCSS8)C3=O,PDI core not found
CCCC[N+]1=CC=C(C=C1)CN2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)CCNC(=O)C6=CC(=C(C(=C6)OCCCCCCCCCC=C)OCCCCCCCCCC=C)OCCCCCCCCCC=C)C2=O,PDI core not found
CC1=C(C(=C(C(=C1N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)CCN=C(CN=C(O)OC(C)(C)C)O)C2=O)C)C)N6C(=O)C7=C8C(=CC=C9C8=C(C=C7)C(=O)N(C9=O)C1=C(C(=C(C(=C1C)C)N1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)CCN=C(CN=C(O)OC(C)(C)C)O)C1=O)C)C)C6=O)C,PDI core not found
CC1=C(C(=C(C(=C1N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)CCN=C(CN)O)C2=O)C)C)N6C(=O)C7=C8C(=CC=C9C8=C(C=C7)C(=O)N(C9=O)C1=C(C(=C(C(=C1C)C)N1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)CCN=C(CN=C(O)OC(C)(C)C)O)C1=O)C)C)C6=O)C,PDI core not found
CC1=C(C(=C(C(=C1N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)CCN=C(CN)O)C2=O)C)C)N6C(=O)C7=C8C(=CC=C9C8=C(C=C7)C(=O)N(C9=O)C1=C(C(=C(C(=C1C)C)N1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)CCN=C(CN)O)C1=O)C)C)C6=O)C,PDI core not found
CCCCC(CC)CN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)CCCCCCCCCC=C)C1=O,PDI core not found
COC(CN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)CC(OC)OC)C1=O)OC,PDI core not found
CC(C)(C)CN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)CC(C)(C)C)C1=O,PDI core not found
CCCCCCCCCCC(CCCCCCCC)CN1C(=O)C2=C3C(=C4C5=C2C(=C6C(=C5C(=O)N(C4=O)CC(CCCCCCCC)CCCCCCCCCC)N=C(S6)C7=CC=CC=C7)C1=O)SC(=N3)C8=CC=CC=C8,PDI core not found
CCCCCCCCCCC(CCCCCCCC)CN1C(=O)C2=C3C(=C4C5=C2C(=C6C(=C5C(=O)N(C4=O)CC(CCCCCCCC)CCCCCCCCCC)N=C(S6)C7=CC=CS7)C1=O)SC(=N3)C8=CC=CS8,PDI core not found
C1=CC2=C3C(=CC=C4C3=C1C(=O)N(C4=O)C5=CC=NC=C5)C(=O)N(C2=O)C6=CC(=CC(=C6)C(=O)[O-])C(=O)[O-],PDI core not found
C1=CC2=C3C(=CC=C4C3=C1C(=O)N(C4=O)C5=CC=NC=C5)C(=O)N(C2=O)C6=CC(=CC(=C6)C(=O)O)C(=O)O,PDI core not found
CC(C)(C)C1=CC(=C(C=C1)C(C)(C)C)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)C6=CC=C7C8=CC=C9C1=C(C=CC(=C81)C1=C7C6=CC=C1)C(=O)N(C9=O)C1=CC(=NC=C1)C1=CC=CC=C1)C2=O,PDI core not found
CCC(C)(C)C1=CC(=C(C=C1)OCC2CO2)N3C(=O)C4=C5C(=CC=C6C5=C(C=C4)C(=O)N(C6=O)C7=C(C=CC(=C7)C(C)(C)CC)OCC8CO8)C3=O,PDI core not found
CCCCC1=CC=C(C=C1)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)C6=C(C=CC(=C6)C(C)(C)CC)OCC7CO7)C2=O,PDI core not found
CCCCOC1=CC=CC(=C1)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)C6=C(C=CC(=C6)C(C)(C)CC)OCC7CO7)C2=O,PDI core not found
C1=CC=C(C=C1)C(CN2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)CCCCCCCCNC(=O)CCC(=O)NC(C6=CC=CC=C6)C7=CC=CC=C7)C2=O)C8=CC=CC=C8,PDI core not found
C1=CC=C(C=C1)C(CN2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)CC(C6=CC=CC=C6)C7=CC=CC=C7)C2=O)C8=CC=CC=C8,PDI core not found
C1=CC=C(C=C1)C(C2=CC=CC=C2)NC(=O)CCC(=O)NCCCCCCCCN3C(=O)C4=C5C(=CC=C6C5=C(C=C4)C(=O)N(C6=O)CCCCCCCCNC(=O)CCC(=O)NC(C7=CC=CC=C7)C8=CC=CC=C8)C3=O,PDI core not found
CCCCCCCCN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)C5=CC=C(C=C5)C6=CN(N=N6)C7=CC=C(C=C7)C8=C9C=CC(=N9)C(=C2C=CC(=C(C3=NC(=C(C4=CC=C8N4)C4=C(C=C(C=C4C)C)C)C=C3)C3=CC=C(C=C3)C3=CN(N=N3)C3=CC=CC3)N2)C2=C(C=C(C=C2C)C)C)C1=O,PDI core not found
CCCCC(CC)CN1C(=O)C2=CC(=C3C4=C2C(=C(C=C4C(=O)N(C3=O)CCNC(=O)C(CS)NC(=O)C)OC)C1=O)OC,PDI core not found
CCCCC(CC)CN1C(=O)C2=CC(=C3C4=C(C=C(C(=C24)C1=O)C5=C6C(=CS5)OCCO6)C(=O)N(C3=O)CC(CC)CCCC)C7=C8C(=CS7)OCCO8,PDI core not found
CCCCCCCCCCCCCCCN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)CCCCCCCCCCCCCCC)C1=O,PDI core not found
C1CN(CCN1CCCNC(=O)CC2=CC=CC2)CCCN3C(=O)C4=C5C(=CC=C6C5=C(C=C4)C(=O)N(C6=O)CCCN7CCN(CC7)CCCNC(=O)CC8=CC=CC8)C3=O,PDI core not found
CCCCCCCCCCCCCCCCCNC1=C2C3=C4C(=C1NCCCCCCCCCCCCCCCCC)C(=O)N(C(=O)C4=C5C(=C3C(=O)N(C2=O)CCCCCCCC)SC6=CC=CC=C6S5)CCCCCCCC,PDI core not found
CC1CC(C(=O)C(N1)CCCOC2=CC=CC3=C2C=CC=C3OCCCC(=O)NC(CC(=O)O)C(=O)NCCN4C(=O)C5=C6C(=CC=C7C6=C(C=C5)C(=O)N(C7=O)CC(=O)N)C4=O)N,PDI core not found
C1CC1N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)C6CC6)C2=O,PDI core not found
C1CCC2(CC1)CC(=O)NCCCN3CCN(CCCN4C(=O)C5=C6C(=CC=C7C6=C(C=C5)C(=O)N(C7=O)CCCN8CCN(CCCNC(=O)C2)CC8)C4=O)CC3,PDI core not found
CCCCCCCCCCCCC(CCCCCCCCCC)CN1C(=O)C2=CC(=C3C4=C(C=C(C(=C24)C1=O)C#CC5=CC=CS5)C(=O)N(C3=O)CC(CCCCCCCCCC)CCCCCCCCCCCC)C#CC6=CC=CS6,PDI core not found
CCCCCCCCCCCCC(CCCCCCCCCC)CN1C(=O)C2=CC(=C3C4=C(C=C(C(=C24)C1=O)C#CC5=CC=C(S5)C6=CC=CS6)C(=O)N(C3=O)CC(CCCCCCCCCC)CCCCCCCCCCCC)C#CC7=CC=C(S7)C8=CC=CS8,PDI core not found
CCCCCCCCCCCC(CCCCCCCC)N1C(=O)C2=C3C(=CC(=C4C3=C(C=C2)C(=O)N(C4=O)C(CCCCCCCC)CCCCCCCCCCC)C5=CC=CC(=C5)C6=CC=CC=C6)C1=O,PDI core not found
CCCCCCCCCCC(CCCCCCCC)CN1C(=O)C2=C3C(=C4C5=C2C(=C6C(=C5C(=O)N(C4=O)CC(CCCCCCCC)CCCCCCCCCC)NC7=CC=CC=C7S6)C1=O)SC8=CC=CC=C8N3,PDI core not found
CCCCCCCCCCC(CCCCCCCC)CN1C(=O)C2=C3C(=C4C5=C2C(=C6C(=C5C(=O)N(C4=O)CC(CCCCCCCC)CCCCCCCCCC)SC7=CC=CC=C7N6)C1=O)SC8=CC=CC=C8N3,PDI core not found
CCCCCCCCCCCCCCCCOC1=CC(=CC(=C1OCCCCCCCCCCCCCCCC)OCCCCCCCCCCCCCCCC)C(=O)NN2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)CCO)C2=O,PDI core not found
CCCCCCN1C(=O)C2=CC(=C3C4=C(C=C(C(=C24)C1=O)C#CC5=CC6=C(C=C5)C(=O)N(C6=O)C7=CC=C(C=C7)C8=CC=CC=C8)C(=O)N(C3=O)CCCCCC)C#CC9=CC1=C(C=C9)C(=O)N(C1=O)C1=CC=C(C=C1)C1=CC=CC=C1,PDI core not found
CCCCCCN1C(=O)C2=CC(=C3C4=C(C=C(C(=C24)C1=O)C#CC5=CC6=C(C=C5)C(=O)N(C6=O)C7=CC=CC=C7)C(=O)N(C3=O)CCCCCC)C#CC8=CC9=C(C=C8)C(=O)N(C9=O)C1=CC=CC=C1,PDI core not found
CCN1C=C(C(=O)C2=C1N=C(C=C2)C)C(=O)NC(C(C)C)C(=O)NN3C(=O)C4=C5C(=CC=C6C5=C(C=C4)C(=O)N(C6=O)NC(=O)C(C(C)C)NC(=O)C7=CN(C8=C(C7=O)C=CC(=N8)C)CC)C3=O,PDI core not found
CCCCCCCCCCOCCOCCOCCOC1=CC(=CC(=C1OCCOCCOCCOCCCCCCCCCC)OCCOCCOCCOCCCCCCCCCC)C(=CC(=O)C2=CC=C(C=C2)N3C(=O)C4=C5C(=CC=C6C5=C(C=C4)C(=O)N(C6=O)C7=CC=C(C=C7)C(=O)C=C(C8=CC(=C(C(=C8)OCCOCCOCCOCCCCCCCCCC)OCCOCCOCCOCCCCCCCCCC)OCCOCCOCCOCCCCCCCCCC)O)C3=O)O,PDI core not found
CCCCC(CC)CN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)CCOC(=O)C=C)C1=O,PDI core not found
CCCCCCCCCCCCOC(=O)OCCN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)CCOC(=O)OCCCCCCCCCCCC)C1=O,PDI core not found
CC(C)CCCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)OC(=O)OCCN5C(=O)C6=C7C(=CC=C8C7=C(C=C6)C(=O)N(C8=O)CCOC(=O)OC9CCC1(C2CCC3(C(C2CC=C1C9)CCC3C(C)CCCC(C)C)C)C)C5=O)C)C,PDI core not found
COCCOCCOCCOCCN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)CCOCCOCCOCCOC)C1=O,PDI core not found
CCCCCN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)C5=C(C=C(C=C5C)C#CC6=CC=CC(=C6)C#CC7=CC(=C(C(=C7)C)C8=C(C=C(C=C8C)C9=CC(=C(C(=C9)C)C2=C(C=C(C(=C2)C)N(C2=CC=C(C=C2)OC)C2=CC=C(C=C2)OC)C)C)C)C)C)C1=O,PDI core not found
CCCCCCCCCCCCCCCC1=C(C=CC(=C1)O)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)CC(CC)CCCC)C2=O,PDI core not found
CCCCN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)CCC(=O)NC(CC5=CC=C(C=C5)O)C(=O)NC(CC6=CC=CC=C6)C(=O)N)C1=O,PDI core not found
C#CCCCCCCCCCCCN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)CC5=CC6=CC(=C5)OCCOCCOCCOCCCOC7=CC=CC8=C7C=CC=C8OCCCOCCOCCOCCO6)C1=O,PDI core not found
CC(C)(C)C1=CC=C(C=C1)C(C2=CC=C(C=C2)C(C)(C)C)(C3=CC=C(C=C3)C(C)(C)C)C4=CC=C(C=C4)OCCN5C=C(N=N5)CCCCCCCCCN6C(=O)C7=C8C(=CC=C9C8=C(C=C7)C(=O)N(C9=O)CC1=CC2=CC(=C1)OCCOCCOCCOCCCOC1=CC=CC3=C1C=CC=C3OCCCOCCOCCOCCO2)C6=O,PDI core not found
CN(C)C1=CC=C(C=C1)C=NCCCN2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)CCCN=CC6=CC=C(C=C6)N(C)C)C2=O,PDI core not found
CC1=CC2=C(C=C1)OC(=N2)C3=CC(=CC(=N3)C4=NC5=C(O4)C=CC(=C5)C)OCCCN6C(=O)C7=C8C(=CC=C9C8=C(C=C7)C(=O)N(C9=O)CCOC1=CC(=NC(=C1)C1=NC2=C(O1)C=CC(=C2)C)C1=NC2=C(O1)C=CC(=C2)C)C6=O,PDI core not found
C1=CC=C(C=C1)COCC(C(=O)O)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)C(COCC6=CC=CC=C6)C(=O)O)C2=O,PDI core not found
CCNC(=O)CCC(C(=O)O)N1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)C(CCC(=O)OC(C)(C)C)C(=O)O)C1=O,PDI core not found
C1=CC=C(C=C1)COCC(C(=O)O)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)C(CSC(C6=CC=CC=C6)(C7=CC=CC=C7)C8=CC=CC=C8)C(=O)O)C2=O,PDI core not found
CCNC(=O)CCC(C(=O)O)N1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)C(CCC(=O)OC(C)(C)C)C(=O)O)C1=O,PDI core not found
C1=CC=C(C=C1)COCC(C(=O)O)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)C(CSC(C6=CC=CC=C6)(C7=CC=CC=C7)C8=CC=CC=C8)C(=O)O)C2=O,PDI core not found
C1=CC2=NC(=C1)C(=NC(C(=NN3C(=O)C4=C5C(=CC=C6C5=C(C=C4)C(=O)N(C6=O)N=C(C(N=C(C7=CC=CC(=N7)C(=O)NC(C(=NN8C(=O)C9=C1C(=CC=C4C1=C(C=C9)C(=O)N(C4=O)N=C(C(NC2=O)CC1=CC=C(C=C1)O)O)C8=O)O)CC1=CC=C(C=C1)O)O)CC1=CC=C(C=C1)O)O)C3=O)O)CC1=CC=C(C=C1)O)O,PDI core not found
CN1C(=O)C2=CC(=C3C4=C(C=C(C(=C24)C1=O)C5=CC=C(C=C5)C#CC6=CC(=NC=C6)C7=CC=CC=N7)C(=O)N(C3=O)C)C8=CC=C(C=C8)C#CC9=CC(=NC=C9)C1=CC=CC=N1,PDI core not found
CCC(C)(C)C1=CC(=C(C=C1)OCC2=CN=CC=C2)N3C(=O)C4=C5C(=CC=C6C5=C(C=C4)C(=O)N(C6=O)C7=C(C=CC(=C7)C(C)(C)CC)OCC8=CN=CC=C8)C3=O,PDI core not found
CCCCCCCCCCCCOC1=C(C=C(C=C1)C#N)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)C6=C(C=CC(=C6)C#N)OCCCCCCCCCCCC)C2=O,PDI core not found
CCCCN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)CCCCC(C(=O)N)NC(=O)C(CCCCN)NC(=O)C)C1=O,PDI core not found
CCCCN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)CCCCC(C(=O)NC(CCCCN)C(=O)N)NC(=O)C)C1=O,PDI core not found
CCCCN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)CCCCC(C(=O)N)NC(=O)C(CCCCN)N)C1=O,PDI core not found
CC1=C2CCCN3C2=C(CCC3)C(=C1C4=C5C=CC=CC5=C(C6=CC=CC=C64)C7=CC=C(C=C7)C8=CC=C(C=C8)C9=CC=C(C=C9)C1=CC=C(C=C1)C1=CC=C(C=C1)N1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)C2=C(C=CC(=C2)C(C)(C)C)C(C)(C)C)C1=O)C,PDI core not found
CCCCC(CC)N1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)CC5=CC=C(S5)C6=CC=CS6)C1=O,PDI core not found
CC(C1=CC=CC=C1)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)C6=CC=C(C=C6)O)C2=O,PDI core not found
CCCCCCCCN1C(=O)C2=CC(=C3C4=C(C=C(C(=C24)C1=O)C5=CC=C(C=C5)OC)C(=O)N(C3=O)CCCCCCCC)C6=CC=C(C=C6)OC,PDI core not found
CCCCCCCCN1C(=O)C2=CC(=C3C4=C(C=C(C(=C24)C1=O)C5=CC=C(C=C5)C=O)C(=O)N(C3=O)CCCCCCCC)C6=CC=C(C=C6)C=O,PDI core not found
CCCCCCCCN1C(=O)C2=CC(=C3C4=C(C=C(C(=C24)C1=O)C5=CC=C(C=C5)C)C(=O)N(C3=O)CCCCCCCC)C6=CC=C(C=C6)C,PDI core not found
CCCCCCCCN1C(=O)C2=CC(=C3C4=C(C=C(C(=C24)C1=O)C5=CC(=CC(=C5)C)C)C(=O)N(C3=O)CCCCCCCC)C6=CC(=CC(=C6)C)C,PDI core not found
CCCCCCCCN1C(=O)C2=CC(=C3C4=C(C=C(C(=C24)C1=O)C5=CSC=C5)C(=O)N(C3=O)CCCCCCCC)C6=CSC=C6,PDI core not found
CCCCCCCCN1C(=O)C2=CC(=C3C4=C(C=C(C(=C24)C1=O)C5=CC=CC=C5C=O)C(=O)N(C3=O)CCCCCCCC)C6=CC=CC=C6C=O,PDI core not found
CCCCCCCCN1C(=O)C2=CC(=C3C4=C(C=C(C(=C24)C1=O)C5=CC=NC=C5)C(=O)N(C3=O)CCCCCCCC)C6=CC=NC=C6,PDI core not found
C=CCCCCCCCCCOC1=CC(=CC(=C1OCCCCCCCCCC=C)OCCCCCCCCCC=C)C(=O)NCCN2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)CCNC(=O)C6=CC(=C(C(=C6)OCCCCCCCCCC=C)OCCCCCCCCCC=C)OCCCCCCCCCC=C)C2=O,PDI core not found
CCCCCCCCN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)C5=CC(=CC(=C5)N6C(=O)C7=C8C(=C(C=C7)N9CCN(CC9)C2=CC=C(C=C2)OC)C=CC=C8C6=O)C2=[N+](C(C(N2[O-])(C)C)(C)C)[O-])C1=O,PDI core not found
CC(C)(C)C1=CC(=C(C=C1)C(C)(C)C)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)C6=NC(=NC(=N6)N)N)C2=O,PDI core not found
C1CC2(C(=O)CC13CN=C(N3)NNC(=O)CCN4C(=O)C5=C6C(=CC=C7C6=C(C=C5)C(=O)N(C7=O)CCN)C4=O)C(=O)NC(=N2)NNC(=O)CCN8C(=O)C9=C1C(=CC=C2C1=C(C=C9)C(=O)N(C2=O)CCN)C8=O,PDI core not found
CCC(C)(C)C1=CC(=C(C=C1)OCC(=O)OC(C)(C)C)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)C6=C(C=CC(=C6)C(C)(C)CC)OCC(=O)OC(C)(C)C)C2=O,PDI core not found
CCCCCCCCN1C(=O)C2=CC(=C3C4=C(C=C(C(=C24)C1=O)C5=CC=C(C=C5)C6=C7C=CC(=N7)C(=C8C=CC(=C(C9=NC(=C(C1=CC=C6N1)C1=CC=CC=C1)C=C9)C1=CC=CC=C1)N8)C1=CC=CC=C1)C(=O)N(C3=O)CCCCCCCC)C1=CC=C(C=C1)C1=C2C=CC(=N2)C(=C2C=CC(=C(C3=NC(=C(C4=CC=C1N4)C1=CC=CC=C1)C=C3)C1=CC=CC=C1)N2)C1=CC=CC=C1,PDI core not found
CCCCCCCCN1C(=O)C2=C(C(=C3C4=C(C5=NC6=CC=CC=C6N=C5C(=C24)C1=O)C(=O)N(C3=O)CCCCCCCC)C#N)C#N,PDI core not found
CCCCCCCCCCC(CCCCCCCC)CN1C(=O)C2=C3C(=C4C5=C2C(=C6C(=C5C(=O)N(C4=O)C7=CC=C(C=C7)C(C)(C)C)SC(=C(C#N)C#N)S6)C1=O)SC(=C(C#N)C#N)S3,PDI core not found
C#CCOC1=CC=C(C=C1)C[NH2+]CCCN2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)CCC[NH2+]CC6=CC=C(C=C6)OCC#C)C2=O,PDI core not found
C#CCOC1=CC=C(C=C1)CNCCCN2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)CCCNCC6=CC=C(C=C6)OCC#C)C2=O,PDI core not found
CC(C)(C)C1=CC(=CC(=C1)CN2C=C(N=N2)COC3=CC=C(C=C3)C[NH2+]CCCN4C(=O)C5=C6C(=CC=C7C6=C(C=C5)C(=O)N(C7=O)CCC[NH2+]CC8=CC=C(C=C8)OCC9=CN(N=N9)CC1=CC(=CC(=C1)C(C)(C)C)C(C)(C)C)C4=O)C(C)(C)C,PDI core not found
CC(C)(C)C1=CC(=CC(=C1)CN2C=C(N=N2)COC3=CC=C(C=C3)CNCCCN4C(=O)C5=C6C(=CC=C7C6=C(C=C5)C(=O)N(C7=O)CCCNCC8=CC=C(C=C8)OCC9=CN(N=N9)CC1=CC(=CC(=C1)C(C)(C)C)C(C)(C)C)C4=O)C(C)(C)C,PDI core not found
C#CCN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)C5=CC(=CC(=C5)C(=O)NCC6=C7C=CC8=CC=CC9=C8C7=C(C=C9)C=C6)C(=O)NCC2=C3C=CC4=CC=CC5=C4C3=C(C=C5)C=C2)C1=O,PDI core not found
C1=CC2=C3C(=C1)C=CC4=C(C=CC(=C43)C=C2)CNC(=O)C5=CC(=CC(=C5)N6C(=O)C7=C8C(=CC=C9C8=C(C=C7)C(=O)N(C9=O)CCCO)C6=O)C(=O)NCC1=C2C=CC3=CC=CC4=C3C2=C(C=C4)C=C1,PDI core not found
CCCCCCCCN1C(=O)C2=C3C(=C4C5=C2C(=C6C(=C5C(=O)N(C4=O)CCCCCCCC)SC(=NC#N)S6)C1=O)SC(=NC#N)S3,PDI core not found
CCCCC(CC)CN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)C5=CC=C(C=C5)C(=O)O)C1=O,PDI core not found
CCCCCCN1C(=O)C2=CC(=C3C4=C(C=C(C(=C24)C1=O)C5=CC=C(S5)C6=CC=CS6)C(=O)N(C3=O)CCCCCC)C7=CC=C(S7)C8=CC=CS8,PDI core not found
CCCCCCCCN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)C5=C(C=C(C=C5C)C#CC6=CC=CC(=C6)C#CC7=CC(=C(C(=C7)C)C8=C(C=C(C=C8C)C9=CC(=C(C(=C9)C)C2=C(C=C(C=C2C)N(C2=CC=C(C=C2)OC)C2=CC=C(C=C2)OC)C)C)C)C)C)C1=O,PDI core not found
CCCCCCCCCCCCC(CCCCCCCCCC)CN1C(=O)C2=C3C(=C4C5=C2C(=C6C(=C5C(=O)N(C4=O)CC(CCCCCCCCCC)CCCCCCCCCCCC)SC7=CC=CC=C7S6)C1=O)SC8=CC=CC=C8S3,PDI core not found
CCCCCCCCCCCCC(CCCCCCCCCC)CN1C(=O)C2=C3C(=C4C5=C2C(=C6C(=C5C(=O)N(C4=O)CC(CCCCCCCCCC)CCCCCCCCCCCC)NC7=CC=CC=C7S6)C1=O)SC8=CC=CC=C8N3,PDI core not found
CCCCCCCCCCCCC(CCCCCCCCCC)CN1C(=O)C2=C3C(=C4C5=C2C(=C6C(=C5C(=O)N(C4=O)CC(CCCCCCCCCC)CCCCCCCCCCCC)SC7=CC=CC=C7S6)C1=O)NC8=CC=CC=C8N3,PDI core not found
CCCCCCCCCCCCC(CCCCCCCCCC)CN1C(=O)C2=C3C4=C(C5=NC6=CC=CC=C6N=C25)C(=O)N(C(=O)C4=C7C(=C3C1=O)NC8=CC=CC=C8S7)CC(CCCCCCCCCC)CCCCCCCCCCCC,PDI core not found
CCCCCCCCCCCCC(CCCCCCCCCC)CN1C(=O)C2=C3C(=C4C5=C2C(=C6C(=C5C(=O)N(C4=O)CC(CCCCCCCCCC)CCCCCCCCCCCC)SC7=CC=CC=C7N6)C1=O)NC8=CC=CC=C8N3,PDI core not found
CCCCCCCCCCCCC(CCCCCCCCCC)CN1C(=O)C2=C3C4=C(C5=NC6=CC=CC=C6N=C25)C(=O)N(C(=O)C4=C7C(=C3C1=O)SC8=CC=CC=C8S7)CC(CCCCCCCCCC)CCCCCCCCCCCC,PDI core not found
C1=CC=C(C=C1)C2=C3C=CC(=C(C4=NC(=C(C5=CC=C(N5)C(=C6C=CC2=N6)C7=CC=CC=C7)C8=CC=C(C=C8)NC(=O)CN9C(=O)C1=C2C(=CC=C5C2=C(C=C1)C(=O)N(C5=O)CCCCC(C(=O)O)[NH3+])C9=O)C=C4)C1=CC=CC=C1)N3,PDI core not found
C1=CC=C(C=C1)C2=C3C=CC(=C(C4=NC(=C(C5=CC=C(N5)C(=C6C=CC2=N6)C7=CC=CC=C7)C8=CC=C(C=C8)NC(=O)CN9C(=O)C1=C2C(=CC=C5C2=C(C=C1)C(=O)N(C5=O)CCCCC(C(=O)O)N)C9=O)C=C4)C1=CC=CC=C1)N3,PDI core not found
C1=CC2=C3C(=CC=C4C3=C1C(=O)N(C4=O)CCCCC5C(=NC(C(=NC(C(=NC(C(=NC(C(=NC(C(=NC(C(=NC(C(=N5)O)CCCCN)O)CCCCN6C(=O)C7=C8C(=CC=C9C8=C(C=C7)C(=O)N(C9=O)CCN)C6=O)O)CCCCN)O)CCCCN1C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)CCN)C1=O)O)CCCCN)O)CCCCN1C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)CCN)C1=O)O)CCCCN)O)C(=O)N(C2=O)CCN,PDI core not found
CC1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N(C(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1C)CC(C)C)CCCN2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)CC(C)C)C2=O)CC(C)C)C)C)CC(C)C)CCCN6C(=O)C7=C8C(=CC=C9C8=C(C=C7)C(=O)N(C9=O)CC(C)C)C6=O)CC(C)C,PDI core not found
CC1C(=O)NC(C(=O)N(C(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N(C(C(=O)NC(C(=O)N1)CC(C)C)C)C)CC(C)C)CCCCN2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)CC(C)C)C2=O)CC(C)C)C)C)CC(C)C,PDI core not found
CC1C(=O)NC(C(=O)N(C(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N(C(C(=O)NC(C(=O)N1)CC(C)C)C)C)CC(C)C)CCCN2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)CC(C)C)C2=O)CC(C)C)C)C)CC(C)C,PDI core not found
